country,country_code,iso2,source,Date,Song,Artist,songID,youtube_songID,youtube_videoID,youtube_video_type,youtube_search_match_score,youtube_title,youtube_duration
South Korea,KOR,KR,Melon Chart,1990,저 창살에 햇살이,안치환,저 창살에 햇살이₩안치환,저 창살에 햇살이₩안치환,0BY_rRpYOy0,youtube music,1.0,저 창살에 햇살이,
South Korea,KOR,KR,Melon Chart,1988,내 그리운 나라,임지훈,내 그리운 나라₩임지훈,내 그리운 나라₩임지훈,BLG7Iny7fvA,youtube music,1.0,내 그리운 나라,
South Korea,KOR,KR,Melon Chart,1989,바람아 멈추어다오,이지연,바람아 멈추어다오₩이지연,바람아 멈추어다오₩이지연,SqRw5Y_x7uY,youtube music,1.0,바람아 멈추어다오,
South Korea,KOR,KR,Melon Chart,1987,빗속의 연가,김현식,빗속의 연가₩김현식,빗속의 연가₩김현식,71zL9lk0giQ,youtube music,1.0,빗속의 연가,
South Korea,KOR,KR,Melon Chart,1972,영원한 세실리아,최동길,영원한 세실리아₩최동길,영원한 세실리아₩최동길,4nGHQWZsBDg,youtube music,1.0,영원한 세실리아,
South Korea,KOR,KR,Melon Chart,2002,그리고 사랑해,이수영,그리고 사랑해₩이수영,그리고 사랑해₩이수영,8tIUpihDuLY,youtube music,1.0,그리고 사랑해,
South Korea,KOR,KR,Melon Chart,1985,제비꽃,조동진,제비꽃₩조동진,제비꽃₩조동진,92kgRHh1W4w,youtube music,1.0,제비꽃,
South Korea,KOR,KR,Melon Chart,1987,너,해바라기,너₩해바라기,너₩해바라기,_w-MOQJyw-U,youtube music,1.0,너,
South Korea,KOR,KR,Melon Chart,1998,"Oh, My Love",S.e.s.,"oh, my love₩s.e.s.","Oh, My Love₩S.E.S.",O6mN6rpjcGY,youtube music,1.0,"Oh, My Love",
South Korea,KOR,KR,Melon Chart,1969,웨딩 드레스,한상일,웨딩 드레스₩한상일,웨딩 드레스₩한상일,5-4W9-7UaxA,youtube music,1.0,웨딩 드레스,
South Korea,KOR,KR,Melon Chart,1990,숙녀에게,변진섭,숙녀에게₩변진섭,숙녀에게₩변진섭,ELHJ9M74u3E,youtube music,1.0,숙녀에게,
South Korea,KOR,KR,Melon Chart,1989,너무 늦었잖아요,변진섭,너무 늦었잖아요₩변진섭,너무 늦었잖아요₩변진섭,tmKMS0ZSRCM,youtube music,1.0,너무 늦었잖아요,
South Korea,KOR,KR,Melon Chart,2007,그래도 사랑합니다,일락,그래도 사랑합니다₩일락,그래도 사랑합니다₩일락,NPo4JdGgX8M,youtube music,1.0,그래도 사랑합니다,
South Korea,KOR,KR,Melon Chart,1980,사랑은 아직도 끝나지 않았네,조용필,사랑은 아직도 끝나지 않았네₩조용필,사랑은 아직도 끝나지 않았네₩지윤,SoYKMQJaAI0,youtube music,0.86,사랑은 아직도 끝나지 않았네,
South Korea,KOR,KR,Melon Chart,2003,보고 싶다,김범수,보고 싶다₩김범수,보고싶다₩김범수,F_w3jpFiiEw,youtube music,0.8,보고싶다,
South Korea,KOR,KR,Melon Chart,1969,한번 준 마음인데,이미자,한번 준 마음인데₩이미자,한번준 마음인데₩이미자,kz0W1EYGSYY,youtube music,0.87,한번준 마음인데,
South Korea,KOR,KR,Melon Chart,1966,아카시아의 마음,문주란,아카시아의 마음₩문주란,아카시아의 마음₩문주란,TYYXhgyG2jk,youtube music,1.0,아카시아의 마음,
South Korea,KOR,KR,Melon Chart,1978,밀려오는 파도소리에,썰물,밀려오는 파도소리에₩썰물,밀려오는 파도소리에₩썰물,Rm7Vb-Xe5Sw,youtube music,1.0,밀려오는 파도소리에,
South Korea,KOR,KR,Melon Chart,2003,점점,브라운 아이즈,점점₩브라운 아이즈,희망₩브라운 아이즈,mUq_3YlrumU,youtube music,0.78,희망,
South Korea,KOR,KR,Melon Chart,1995,훈련소로 가는 길,이장우,훈련소로 가는 길₩이장우,On my way (2019 Ver.)₩LEE JANG WOO,kaVd5u5byeI,youtube music,0.0,On my way (2019 Ver.),270.0
South Korea,KOR,KR,Melon Chart,1996,작별의식,베이시스,작별의식₩베이시스,베이시스 - 작별의식₩노루잠,QsaVUti0Tas,youtube video,0.64,베이시스 - 작별의식,110.0
South Korea,KOR,KR,Melon Chart,1984,이름없는 새,손현희,이름없는 새₩손현희,이름없는 새 - 손현희₩불사조,SAxCu8NRGS8,youtube video,0.75,이름없는 새 - 손현희,246.0
South Korea,KOR,KR,Melon Chart,2009,사랑..다 거짓말,린,사랑..다 거짓말₩린,사랑..다 거짓말₩린,D33LTGerx-o,youtube music,1.0,사랑..다 거짓말,
South Korea,KOR,KR,Melon Chart,1984,내 나이 육십하고 하나일때,김태화,내 나이 육십하고 하나일때₩김태화,이장희 - 내 나이 육십하고 하나일 때₩유유명진,SLiatssM1gs,youtube video,0.62,이장희 - 내 나이 육십하고 하나일 때,226.0
South Korea,KOR,KR,Melon Chart,1998,하나,옐로우,하나₩옐로우,하나₩옐로우,nilBA3x1-C0,youtube music,1.0,하나,
South Korea,KOR,KR,Melon Chart,2009,죽일 놈 (Guilty),다이나믹 듀오,죽일 놈 (guilty)₩다이나믹 듀오,Guilty₩Dynamicduo,PJfZViVdOwM,youtube music,0.28,Guilty,225.0
South Korea,KOR,KR,Melon Chart,1977,돌아와요 부산항에,조용필,돌아와요 부산항에₩조용필,돌아와요 부산항에₩조용필,kxifYdEvww8,youtube music,1.0,돌아와요 부산항에,
South Korea,KOR,KR,Melon Chart,2000,831 8,제이,831 8₩제이,831 8₩제이,7XW8FfQmjf4,youtube music,1.0,831 8,
South Korea,KOR,KR,Melon Chart,1998,마지막 사랑,에코,마지막 사랑₩에코,마지막 사랑₩에코(Eco),c0ZhmxcCVSQ,youtube music,0.76,마지막 사랑,
South Korea,KOR,KR,Melon Chart,2003,Mr. A-Jo,애즈원,mr. a-jo₩애즈원,애즈원(As One) Mr. A-Jo (가사 첨부)₩All NORE,GuxE6szk3oQ,youtube video,0.43,애즈원(As One) Mr. A-Jo (가사 첨부),257.0
South Korea,KOR,KR,Melon Chart,1998,뭐를 잘못한거니!,Esther,뭐를 잘못한거니!₩esther,Esther-뭐를 잘못한거니!₩약빠는 dj,Fbj2SG_bKOI,youtube video,0.76,Esther-뭐를 잘못한거니!,
South Korea,KOR,KR,Melon Chart,1986,"애고,도솔천아","정태춘, 박은옥","애고,도솔천아₩정태춘, 박은옥","애고, 도솔천아₩정태춘",_Hs6OgwSsbs,youtube video,0.77,"애고, 도솔천아",
South Korea,KOR,KR,Melon Chart,1988,신사동 그사람,주현미,신사동 그사람₩주현미,신사동 그사람₩주현미,RovrTvFMeEQ,youtube video,1.0,신사동 그사람,
South Korea,KOR,KR,Melon Chart,2008,마지막 인사,Bigbang,마지막 인사₩bigbang,마지막 인사₩BIGBANG,VT9lKAPWG5E,youtube music,1.0,마지막 인사,
South Korea,KOR,KR,Melon Chart,1997,배반의 장미,엄정화,배반의 장미₩엄정화,배반의 장미₩레인보우 현영,lOdNU4v1h1g,youtube music,0.55,배반의 장미,205.0
South Korea,KOR,KR,Melon Chart,2003,너의 결혼식,신화,너의 결혼식₩신화,너의 결혼식₩신화,Zwx83Ch4cQw,youtube music,1.0,너의 결혼식,
South Korea,KOR,KR,Melon Chart,1974,서로 좋아해,남진,서로 좋아해₩남진,서로좋아해₩남진,_b0Xat_63Fc,youtube music,0.8,서로좋아해,
South Korea,KOR,KR,Melon Chart,2002,No.1,보아 (Boa),no.1₩보아 (boa),NO.1₩보아 (BoA),0bHHPkJIxiU,youtube music,1.0,NO.1,
South Korea,KOR,KR,Melon Chart,1990,마음에 쓰는 편지,임백천,마음에 쓰는 편지₩임백천,마음에 쓰는 편지₩임백천,xxnItc1NQvQ,youtube music,1.0,마음에 쓰는 편지,
South Korea,KOR,KR,Melon Chart,1975,긴머리 소녀,둘 다섯,긴머리 소녀₩둘 다섯,긴머리 소녀₩둘다섯,CZQbk5gxdLA,youtube music,0.84,긴머리 소녀,
South Korea,KOR,KR,Melon Chart,1985,인생은 미완성,이진관,인생은 미완성₩이진관,인생은 미완성₩이진관,wYy76-nApAE,youtube music,1.0,인생은 미완성,
South Korea,KOR,KR,Melon Chart,2008,사랑을 원해,쿨 (Cool),사랑을 원해₩쿨 (cool),애상₩Cool,mwt-TpwRhvI,youtube music,0.3,애상,210.0
South Korea,KOR,KR,Melon Chart,1992,50년 후의 내모습,신해철,50년 후의 내모습₩신해철,50년 후의 내 모습₩신해철,y8cWbhTlQQA,youtube music,0.89,50년 후의 내 모습,
South Korea,KOR,KR,Melon Chart,2000,엄마야,신승훈,엄마야₩신승훈,엄마야₩신승훈,E_t4-BKd044,youtube music,1.0,엄마야,
South Korea,KOR,KR,Melon Chart,1992,질투,유승범,질투₩유승범,질투₩유승범,WuBJXVGgBdw,youtube music,1.0,질투,
South Korea,KOR,KR,Melon Chart,2004,오래오래,바이브,오래오래₩바이브,오래오래₩바이브,aoPXI3XmEv4,youtube music,1.0,오래오래,
South Korea,KOR,KR,Melon Chart,1988,아! 바람이여,박남정,아! 바람이여₩박남정,아! 바람이여₩박남정,nNMOjVkCGGc,youtube music,1.0,아! 바람이여,
South Korea,KOR,KR,Melon Chart,2002,안녕,이소라,안녕₩이소라,쉼₩Lee So Ra,sFGOLr39yIw,youtube music,0.0,쉼,322.0
South Korea,KOR,KR,Melon Chart,2000,다 알아요,양파,다 알아요₩양파,다 알아요₩양파,HNWrQJcI5Ag,youtube music,1.0,다 알아요,
South Korea,KOR,KR,Melon Chart,1976,당신은 모르실거야,혜은이,당신은 모르실거야₩혜은이,당신은 모르실거야₩혜은이,_jN9SDSP8Kc,youtube music,1.0,당신은 모르실거야,
South Korea,KOR,KR,Melon Chart,1980,또 만났네,이치현과 벗님들,또 만났네₩이치현과 벗님들,또 만났네₩벗님들,bxNWG4CELus,youtube music,0.76,또 만났네,
South Korea,KOR,KR,Melon Chart,2005,그녀에게,유엔,그녀에게₩유엔,그녀에게₩유엔,vbWhkSNxXyw,youtube music,1.0,그녀에게,
South Korea,KOR,KR,Melon Chart,1987,이제는,서울패밀리,이제는₩서울패밀리,이제는₩서울패밀리,QsyiIWOf_80,youtube music,1.0,이제는,
South Korea,KOR,KR,Melon Chart,1999,마지막 사랑,박기영,마지막 사랑₩박기영,마지막 사랑₩박기영,u7nPaigbD6k,youtube music,1.0,마지막 사랑,
South Korea,KOR,KR,Melon Chart,1983,가슴앓이,한마음,가슴앓이₩한마음,가슴앓이₩한마음,chBVOB8P0B0,youtube music,1.0,가슴앓이,
South Korea,KOR,KR,Melon Chart,1995,굴레를 벗어나 (Mo Funk Ver.),듀스,굴레를 벗어나 (mo funk ver.)₩듀스,굴레를 벗어나 (mo funk ver.)₩듀스(DEUX),E-nLA-kqZw4,youtube music,0.89,굴레를 벗어나 (mo funk ver.),
South Korea,KOR,KR,Melon Chart,2003,만취 In Melody,은지원,만취 in melody₩은지원,"Eun Ji-won - Dead drunk in Melody, 은지원 - 만취 in Melody, Music Camp 20031018₩MBCkpop",GiEKbIXOH3c,youtube video,0.29,"Eun Ji-won - Dead drunk in Melody, 은지원 - 만취 in Melody, Music Camp 20031018",196.0
South Korea,KOR,KR,Melon Chart,2008,It`S Okay (Feat. 화요비),언터쳐블,it`s okay (feat. 화요비)₩언터쳐블,QMIS It's Okay - 언터쳐블 (Feat. 화요비)₩kjchokim,cFCONBWKvrI,youtube video,0.7,QMIS It's Okay - 언터쳐블 (Feat. 화요비),316.0
South Korea,KOR,KR,Melon Chart,2007,사랑은 맛있다♡,휘성 (Realslow),사랑은 맛있다♡₩휘성 (realslow),사랑은 맛있다 ♡₩휘성(Realslow),2SKHcUcjwis,youtube music,0.86,사랑은 맛있다 ♡,
South Korea,KOR,KR,Melon Chart,2002,사랑하고 싶어,왁스,사랑하고 싶어₩왁스,Wax - 사랑하고 싶어₩one's whole heart,aeDOTcBcdWc,youtube video,0.36,Wax - 사랑하고 싶어,258.0
South Korea,KOR,KR,Melon Chart,1993,각자의 길,E.o.s,각자의 길₩e.o.s,각자의 길₩Star,Sy4lCvX90rQ,youtube music,0.53,각자의 길,258.0
South Korea,KOR,KR,Melon Chart,1986,스잔(Original Ver.),김승진,스잔(original ver.)₩김승진,Susanne₩Kim Seung Jin,CUidB0Q7AYw,youtube music,0.05,Susanne,205.0
South Korea,KOR,KR,Melon Chart,2008,사랑해 미안해,지아,사랑해 미안해₩지아,"Zi-A - Love you Sorry, 지아 - 사랑해 미안해, Music Core 20080809₩MBCkpop",v8jAGZfS4yQ,youtube video,0.22,"Zi-A - Love you Sorry, 지아 - 사랑해 미안해, Music Core 20080809",172.0
South Korea,KOR,KR,Melon Chart,2005,"Anyclub (Feat.teddy) ( Cf - Anycall Anyclub 이효리, 에릭, 권상우편 )",이효리,"anyclub (feat.teddy) ( cf - anycall anyclub 이효리, 에릭, 권상우편 )₩이효리",Anyclub (Feat.Teddy) - 이효리  LEE HYORI₩iminkkim,LEqi5jPNwWA,youtube video,0.47,Anyclub (Feat.Teddy) - 이효리  LEE HYORI,362.0
South Korea,KOR,KR,Melon Chart,1996,널 위한 거야,미스 미스터,널 위한 거야₩미스 미스터,It is for you₩Miss Mister,7d_e4UZ72z0,youtube music,0.0,It is for you,285.0
South Korea,KOR,KR,Melon Chart,1982,얼굴 빨개졌다네,이명훈,얼굴 빨개졌다네₩이명훈,얼굴 빨개졌다네₩이명훈,FtffFexGJQk,youtube music,1.0,얼굴 빨개졌다네,
South Korea,KOR,KR,Melon Chart,1975,여고 졸업반,김인순,여고 졸업반₩김인순,여고 졸업반₩김인순,Ne-Esbyfi8s,youtube music,1.0,여고 졸업반,
South Korea,KOR,KR,Melon Chart,1990,어두운 하늘 아래서,유영석,어두운 하늘 아래서₩유영석,어두운 하늘 아래서₩유영석,irebrshLHJQ,youtube music,1.0,어두운 하늘 아래서,
South Korea,KOR,KR,Melon Chart,2008,Hey Mr. Big,이효리,hey mr. big₩이효리,Hey Mr. Big₩이효리,lljIlD1jzj4,youtube video,1.0,Hey Mr. Big,
South Korea,KOR,KR,Melon Chart,1995,널 보낸 후에,최재훈,널 보낸 후에₩최재훈,널 보낸 후에₩최재훈,CKqmG95PVIk,youtube music,1.0,널 보낸 후에,
South Korea,KOR,KR,Melon Chart,2003,Music,바다,music₩바다,Music₩바다,sU9EQzyTemY,youtube music,1.0,Music,
South Korea,KOR,KR,Melon Chart,1995,떠나려는 그대를,일기예보,떠나려는 그대를₩일기예보,떠나려는 그대를 -일기예보₩태주엔터,cnEFfdt5Mec,youtube video,0.73,떠나려는 그대를 -일기예보,249.0
South Korea,KOR,KR,Melon Chart,2000,Escape,엄정화,escape₩엄정화,Escape₩엄정화,AntJzvux9_4,youtube music,1.0,Escape,
South Korea,KOR,KR,Melon Chart,1976,처녀 뱃사공,투에이스,처녀 뱃사공₩투에이스,처녀 뱃사공₩현정,q1pg34XmDUc,youtube music,0.67,처녀 뱃사공,149.0
South Korea,KOR,KR,Melon Chart,1986,그대 떠나는 날 비가 오는가,산울림,그대 떠나는 날 비가 오는가₩산울림,그대 떠나는 날 비가 오는가₩잔나비,YY_P7hEcFQI,youtube music,0.83,그대 떠나는 날 비가 오는가,
South Korea,KOR,KR,Melon Chart,1996,존재의 이유 1,김종환,존재의 이유 1₩김종환,존재의 이유 1₩김종환,hHGEo5aMbAw,youtube music,1.0,존재의 이유 1,
South Korea,KOR,KR,Melon Chart,2008,사랑이 그렇게 쉬워 (Feat. 태인),나몰라패밀리 (Namolla Family),사랑이 그렇게 쉬워 (feat. 태인)₩나몰라패밀리 (namolla family),Namolla Family나몰라패밀리(feat.Taein) - 사랑이 그렇게 쉬워₩GPENT2007,-PmQFgrKJH4,youtube video,0.69,Namolla Family나몰라패밀리(feat.Taein) - 사랑이 그렇게 쉬워,250.0
South Korea,KOR,KR,Melon Chart,1999,너희가 힙합을 아느냐?,드렁큰 타이거,너희가 힙합을 아느냐?₩드렁큰 타이거,너희가 힙합을 아느냐?₩드렁큰 타이거,I3q7Up-UjJk,youtube music,1.0,너희가 힙합을 아느냐?,
South Korea,KOR,KR,Melon Chart,1972,개여울,정미조,개여울₩정미조,개여울₩정미조,XS--tmjIUpg,youtube music,1.0,개여울,
South Korea,KOR,KR,Melon Chart,1968,과거는 흘러갔다,여운,과거는 흘러갔다₩여운,과거는 흘러갔다₩여운,qx0xDUAsv0w,youtube music,1.0,과거는 흘러갔다,
South Korea,KOR,KR,Melon Chart,1984,별리,김수철,별리₩김수철,별리₩김수철,OGFZ7smnLus,youtube music,1.0,별리,
South Korea,KOR,KR,Melon Chart,2005,아니,거미,아니₩거미,아니₩거미,z3YyIB26ilo,youtube music,1.0,아니,
South Korea,KOR,KR,Melon Chart,2003,내게로 와,체리 필터,내게로 와₩체리 필터,체리필터 - 내게로 와 | Cherryfilter - Come to me₩Cherryfilter,TgseVMSkK0M,youtube video,0.23,체리필터 - 내게로 와 | Cherryfilter - Come to me,223.0
South Korea,KOR,KR,Melon Chart,2003,백설공주를 사랑한 일곱번째 난장이,쿨 (Cool),백설공주를 사랑한 일곱번째 난장이₩쿨 (cool),백설공주를 사랑한 일곱번째 난장이₩쿨(COOL),8o55P4ile2o,youtube music,0.94,백설공주를 사랑한 일곱번째 난장이,
South Korea,KOR,KR,Melon Chart,2005,빙고 (아싸),거북이,빙고 (아싸)₩거북이,빙고₩Turtles,Wzr-vzrXrRY,youtube video,0.21,빙고,189.0
South Korea,KOR,KR,Melon Chart,1992,그런대로,김현철,그런대로₩김현철,그런대로₩김현철,-LnKXPU4zRI,youtube music,1.0,그런대로,
South Korea,KOR,KR,Melon Chart,1994,핑계,김건모,핑계₩김건모,김건모 - 핑계₩순풍순풍,P4cvqF106fI,youtube video,0.47,김건모 - 핑계,216.0
